/home/runner/work/di/di/src/Resolver/Entry/FactoryResolver.php	61	True	Call to function is_string() with string will always evaluate to true.
/home/runner/work/di/di/src/Resolver/Entry/FactoryResolver.php	103	True	Trying to invoke mixed but it's not a callable.
/home/runner/work/di/di/src/Resolver/Entry/FactoryResolver.php	256	True	Property Componenta\DI\Resolver\Entry\FactoryResolver::$factories (array<string, array|(callable(Componenta\Config\ContainerValue, array<int|string, mixed>): mixed)|Componenta\DI\Compile\Factory\CompiledFactoryDefinition|Componenta\DI\Definition\ClassDefinition|Componenta\DI\Definition\FactoryDefinition|string>) does not accept non-empty-array<string, array|(callable(Componenta\Config\ContainerValue, array<int|string, mixed>): mixed)|Componenta\DI\Definition\DefinitionInterface|string>.
/home/runner/work/di/di/src/Resolver/Entry/FactorySpecificationValidator.php	26	True	Unreachable statement - code above always terminates.
/home/runner/work/di/di/src/Resolver/Entry/FactorySpecificationValidator.php	33	True	Strict comparison using !== between class-string and '' will always evaluate to true.
/home/runner/work/di/di/src/Resolver/Entry/InstanceCreator.php	27	True	Method Componenta\DI\Resolver\Entry\InstanceCreator::create() has parameter $reflector with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Entry/InstanceCreator.php	45	True	Method Componenta\DI\Resolver\Entry\InstanceCreator::initialize() has parameter $reflector with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Entry/InstanceCreator.php	54	True	Call to an undefined method object::__construct().
/home/runner/work/di/di/src/Resolver/Entry/InvokableResolver.php	62	True	Call to an undefined method object::__construct().
/home/runner/work/di/di/src/Resolver/Entry/InvokableResolver.php	81	True	Property Componenta\DI\Resolver\Entry\InvokableResolver::$invokables (array<string, class-string>) does not accept array<string, mixed>.
/home/runner/work/di/di/src/Resolver/Entry/ObjectCreationContext.php	34	True	Method Componenta\DI\Resolver\Entry\ObjectCreationContext::__construct() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Entry/SetUp/ConfigUnwrapper.php	45	True	Parameter #1 $configData of method Componenta\DI\Resolver\ConfigValueExtractor::extract() expects array<string, mixed>|ArrayAccess, mixed given.
/home/runner/work/di/di/src/Resolver/Entry/SetUpRunner.php	190	True	Method Componenta\DI\Resolver\Entry\SetUpRunner::method() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/EnvNameNormalizer.php	29	True	Parameter #1 $string of function strtoupper expects string, string|null given.
/home/runner/work/di/di/src/Resolver/Parameter/AutowireByTypeResolver.php	29	True	Method Componenta\DI\Resolver\Parameter\AutowireByTypeResolver::resolveParameter() should return array{int, mixed}|null but returns array|null.
/home/runner/work/di/di/src/Resolver/Parameter/AutowireByTypeResolver.php	30	True	Parameter #1 $typeName of method Componenta\DI\Resolver\Parameter\AutowireByTypeResolver::resolveType() expects class-string|null, string|null given.
/home/runner/work/di/di/src/Resolver/Parameter/AutowireByTypeResolver.php	37	True	Method Componenta\DI\Resolver\Parameter\AutowireByTypeResolver::resolveType() return type has no value type specified in iterable type array.
